time,type,address,beforeTCBalance,beforeUserBalance,afterTCBalance,afterUserBalance
76.59767461718936,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,0,999.83487598,0.1,999.732088389703627654
87.85108172526014,deposit,0x65520ec7ee341f6fd5aa99a3ed4ac08a3a796644,0.1,1000,0.2,999.89732435323133072
92.09188554619632,deposit,0x06aa8423ce78a669d41de3e016aeeefde3562b27,0.2,1000,0.3,999.89737036537386429
93.39141793759964,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,0.3,999.732088389703627654,0.4,999.629507780014548299
127.91209920590805,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,0.4,999.629507780014548299,0.5,999.526954554081509499
139.7955126930484,deposit,0x995816b11af8f9135de271d41611d15503ef1d4f,0.5,1000,0.6,999.897486649810663877
157.12705752784348,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,0.6,999.526954554081509499,0.7,999.424469031280097612
161.43697172878498,withdraw,0x9f06844e7f7f1fb8b0ec15c2e9d3417260ff7b11,0.7,999.424469031280097612,0.6,999.423629211647725442
165.1292221441837,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,0.6,999.423629211647725442,0.7,999.321198797263479282
167.89158107777314,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,0.7,999.321198797263479282,0.8,999.21877141751182138
186.61240269401995,deposit,0x70009ba39379ee970434d3aaf5958520984440e3,0.8,1000,0.9,999.897597334292257146
192.0739409805667,deposit,0x4d92b44b1a6f746e21b3050aacd3c7b16fddcac7,0.9,1000,1,999.897612200181429815
196.77597639099974,withdraw,0x466a1dc86af9abfcad8054ba06a49c9a8910ee73,1,999.897612200181429815,0.9,999.896801761429895837
198.02486876646367,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,0.9,999.21877141751182138,1,999.11641646061012307
200.02042482096334,deposit,0x88c73efab26d84d54f6194947dd183bc940ddbe4,1,1000,1.1,999.897647462339265025
208.94474906741596,withdraw,0xab9bda1f55c6b23f1ae73e7b233d73ea43481b65,1.1,999.897647462339265025,1,999.896847717158989535
209.391268298891,deposit,0xd65bfa50fb4a959411ac360df69cca04e9be84e4,1,1000,1.1,999.897672280518855384
220.84523657335143,deposit,0x2bd52cfe899ae4feea1874a632df7e4258386352,1.1,1000,1.2,999.897679240469932632
223.38276906310955,withdraw,0xda4b23030aabb8864b484c0e6cdd8fd4ca935b38,1.2,999.897679240469932632,1.1,999.896886741588572938
224.48351995348997,deposit,0x18195cd5335e969737a85e1b9528cb1c75b90a92,1.1,1000,1.2,999.897698535751475405
227.6553498304712,withdraw,0x6a3fee223a0a01dab2b9f4831aff00ef2bad13c6,1.2,999.897698535751475405,1.1,999.896909536253529405
240.68783793429998,deposit,0xcb06b1bfd6d75ef8aa9d46a7b03a8a08643dfd77,1.1,1000,1.2,999.8976846669065997
242.26447393032328,deposit,0x58353f67d5f3a5bf3c22d40a8e349d373ca2101b,1.2,1000,1.3,999.897695912071718438
256.66319424648066,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,1.3,999.11641646061012307,1.4,999.014115669587729202
268.342832129126,deposit,0xe166760de6b77de778266274109d7acf4294144f,1.4,1000,1.5,999.897709613692392888
275.63069354060326,withdraw,0x2732b3b5a946229db10f5c728d3b96df324dfd39,1.5,999.897709613692392888,1.4,999.896926342823740538
278.6006451779679,withdraw,0xab00a93ed2bc670fa33f36342cbdb717eb09e560,1.4,999.896926342823740538,1.3,999.896143832002926246
299.7024112334287,deposit,0x12a979f3f9d0af72c21cb22fab4e22e6cafce6f6,1.3,1000,1.4,999.89770899196145475
305.28681407725685,deposit,0xc3b960e06886098714caa9536cd02a824978e769,1.4,1000,1.5,999.897718227484427944
308.5527503288571,withdraw,0xb5adc5cc03ff726ece375298f1775b687860e8ef,1.5,999.897718227484427944,1.4,999.896937418940420302
310.6688384821218,deposit,0xb2814d62fb515f5242172e1cd86963e3deb484dc,1.4,1000,1.5,999.89772118275314736
312.69994255491184,deposit,0x46c01124b878a46e985f123eb091779d8a0b7435,1.5,1000,1.6,999.897729859972723131
313.00862934117634,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,1.6,999.014115669587729202,1.7,998.911831539299483004
319.7411245519888,deposit,0xbb1bb568dcc68a445cbf75bc3ce67f0315fb7611,1.7,1000,1.8,999.897724285575481972
321.9703262820284,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,1.8,998.911831539299483004,1.9,998.809556691487528364
322.1693027298327,deposit,0x9a152cdbc8b6862f0508b17f8ff6954232b61be4,1.9,1000,2,999.897733359520055634
330.99745271409347,deposit,0xd3073ca12395ab9360e20e07fcc0ab9c9f5578f2,2,1000,2.1,999.897726548994755984
344.63377288507274,withdraw,0x2498807d930b7b7c53425f0db2920ae5b9bb29e6,2.1,999.897726548994755984,2,999.896948286383140944
346.7942835698834,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,2,998.809556691487528364,2.1,998.70733461111867679
358.0431243018624,withdraw,0xb7ae4448b1c3edf3cfcaa82a5f9771c927e7be54,2.1,998.70733461111867679,2,998.70655663830511654
361.5289287462371,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,2,998.70655663830511654,2.1,998.60433542461168041
365.2243751356752,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,2.1,998.60433542461168041,2.2,998.502122025160144994
367.66878194587156,withdraw,0x9d39d4ff92af2ebd6b01d6a6ae10e98e43a5b8f1,2.2,998.502122025160144994,2.1,998.501344370005537954
373.6483886292007,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,2.1,998.501344370005537954,2.2,998.399101235843960546
377.58258778937403,withdraw,0x384b3b54d0f53385f576d6b8f2656520168b162e,2.2,998.399101235843960546,2.1,998.398323809933252756
378.96030475317673,withdraw,0xe7f77f87cdd8709253650e463528c30445f57f40,2.1,998.398323809933252756,2,998.397546455131828886
385.5302200903662,deposit,0x43adc9b87e282a76db1df2058decc7b2b5ce45bd,2,1000,2.1,999.897764961048875713
408.95553999656624,withdraw,0xb935dfbeabf12204e8f0a6ccca64ee6ffeb4e882,2.1,999.897764961048875713,2,999.896987661214878043
409.76287899646815,withdraw,0x548393ae81a39daf0d5746f55ee48f9e6bf059de,2,999.896987661214878043,1.9,999.896210409712451185
415.38352788252234,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,1.9,998.397546455131828886,2,998.295311893347778411
417.5782749995739,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,2,998.295311893347778411,2.1,998.193084919423695267
422.89237375217976,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,2.1,998.193084919423695267,2.2,998.090850616147721431
431.82590208633076,deposit,0x724c1b942a3e7d0d57fca099ff0fb10120d3416a,2.2,1000,2.3,999.897773261264509248
432.1520275408484,withdraw,0xc02c5966b5445d2dcd2405e0887cbda294b03696,2.3,999.897773261264509248,2.2,999.896996141872039506
442.3462299530845,withdraw,0x79a3fb3c873a9968650e2506bcb6ba9fee286d2e,2.2,999.896996141872039506,2.1,999.896219105063582256
448.4147774686158,deposit,0xe1d6159edd585e94582bfa19941b1a5e60025faf,2.1,1000,2.2,999.89777351810554548
450.039096663504,deposit,0x6b1092e2b37782f43ecc5e711522a5cedf9760b6,2.2,1000,2.3,999.897781049654341305
451.51445350054536,deposit,0x978da9a15d6e9f3bfde6f244a323adcf0f7c8e09,2.3,1000,2.4,999.897766124608482101
459.1411388281788,withdraw,0xa14518fb6aede5f6aed5cbcb7e22237dcb17dede,2.4,999.897766124608482101,2.3,999.896989092029796937
481.160714953602,deposit,0xb1cd486a9f56234768a21cbca0126d5edbb127b7,2.3,1000,2.4,999.89777367964112307
481.64272016258667,deposit,0xe704d2d349c1868ef00bacd0eabce429ec5eb6ff,2.4,1000,2.5,999.897773773496486592
494.7030025485748,deposit,0xf2925dc5c76efc98120fa9635e8ddf521cd26f21,2.5,1000,2.6,999.897781282094433607
505.2900939533824,deposit,0x316146ac3dd3215e114295738e750f0667205a92,2.6,1000,2.7,999.89777391642700522
509.5733575396782,deposit,0x3872aefea0c0947b548c2cbbdef422c74bf5cd34,2.7,1000,2.8,999.897781389245475435
511.52097625351496,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,2.8,998.090850616147721431,2.9,997.988632087832370292
515.9232042452718,deposit,0x769ca7f69393f5707c8c558af4cb6e87180ffa51,2.9,1000,3,999.897788969958133256
516.1408104102807,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,3,997.988632087832370292,3.1,997.886398492785582441
528.2965082248261,deposit,0x422535b77b6849e7ac407c09bd268e3d1c39505b,3.1,1000,3.2,999.89777389981097884
529.8387709714971,withdraw,0x5c7fe96e8be8580e0b4c2b611c32eb4da180747b,3.2,999.89777389981097884,3.1,999.896996967034760518
535.9341984545124,deposit,0xfef377aed16d1e6bafe5e9fd9ab1dc7ea18a104c,3.1,1000,3.2,999.89777398515874968
536.499013713907,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,3.2,997.886398492785582441,3.3,997.784179968862567511
536.7584983775531,withdraw,0x6b532909f0f5c881febf727aab0db95d7dfd7697,3.3,997.784179968862567511,3.2,997.783403014881113139
543.094694245264,withdraw,0xe2f44477a4aea3c41d0e6ccd7828174a3a89159e,3.2,997.783403014881113139,3.1,997.782626093223648415
545.6356940578778,deposit,0x0653c0b500f0bbe5a5e1d75574f9e32475dbf22c,3.1,1000,3.2,999.89777410811751606
551.8073647974313,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,3.2,997.782626093223648415,3.3,997.680407658889376325
567.971411271548,withdraw,0xa73ad454ff0e91a419b3d9f755b4d20383462942,3.3,997.680407658889376325,3.2,997.679630802507354123
577.02229034191,withdraw,0x1e6bb075feec43c95f247cfbeed5fa7b8da095ee,3.2,997.679630802507354123,3.1,997.678854007519141879
581.2794625945938,withdraw,0xeb7fc955706d120b20d08c35c1779eb34fc7fc02,3.1,997.678854007519141879,3,997.678077093752235097
582.5106714983554,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,3,997.678077093752235097,3.1,997.575858739283644683
582.6603451172618,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,3.1,997.575858739283644683,3.2,997.473647899963730867
587.0888207953021,withdraw,0xd7595cb2b9f626eaad52030ce6a77f7f731e970e,3.2,997.473647899963730867,3.1,997.472871078973555039
587.9769025708509,deposit,0x1f2e525e74ee3973c3d26f33dc156703ec20c2d1,3.1,1000,3.2,999.897774169936574406
594.9200792781396,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,3.2,997.472871078973555039,3.3,997.370652733225673349
595.6820247664181,deposit,0x8c7659de47384c9f99ebb67a1b050f46faf3be16,3.3,1000,3.4,999.897781720809730275
603.8993299610854,withdraw,0xea63b634adefbc2b3315d94fcfc5510b6419abdd,3.4,999.897781720809730275,3.3,999.897004842196950775
608.7116870579389,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,3.3,997.370652733225673349,3.4,997.268441939203017607
611.1797426594644,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,3.4,997.268441939203017607,3.5,997.166223728714826764
614.7634929461824,deposit,0x3230deff1187c0165cdf11bbd8034c69f3b79044,3.5,997.166223728714826764,3.6,997.064013001689158604
617.0952113793229,deposit,0x223c3a90d98588d1f4a3f8ecd1c6be483e179f6d,3.6,1000,3.7,999.897789338800439118
622.2265604707993,withdraw,0xcd8b0b4fcd11bb00d9fc0b2ace1eaff79a3f7242,3.7,999.897789338800439118,3.6,999.897012461877828868
626.6066450028626,deposit,0xe1a8c87d9752c879a548711b8e1706321234ecf2,3.6,1000,3.7,999.89779682271470933
627.6497777748026,withdraw,0x57390ca2b2466595f20b224873c70f6143561550,3.7,999.89779682271470933,3.6,999.89701994622559533
