time,type,address,beforeTCBalance,beforeUserBalance,afterTCBalance,afterUserBalance
30.67477041698684,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,0,999.83487598,0.1,999.732088389703627654
61.53106353442947,deposit,0xc00e0a4ee52b24d3be859d8cb1436774380f1de5,0.1,1000,0.2,999.89732438837078336
100.88899377918435,deposit,0x69a1da6dc5c0220eddb7def7c8fa0cd675797070,0.2,1000,0.3,999.897370365413153304
129.0709385735788,deposit,0xf9bc74a909e1e2b1f56b915f21ca589c129997bf,0.3,1000,0.4,999.897419390345527435
133.46942512239397,deposit,0x62f99937e01f03b8215f767ebf702a45cdd2a5dc,0.4,1000,0.5,999.897446774098026048
153.71121712910266,deposit,0xfb0fa5b947b35b2ca70b24857a25700c7c56cd50,0.5,1000,0.6,999.897486616719179819
154.1953568085179,withdraw,0x113daa63d44891d5c251888086b511968b66fc0a,0.6,999.897486616719179819,0.5,999.896638525780049865
164.85800629846358,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,0.5,999.732088389703627654,0.6,999.62962843729263096
167.2619549110758,deposit,0xba1efe182f6070eb60883e1dd4dc26a3513c71cb,0.6,1000,0.7,999.8975695856711211
181.83813271944126,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,0.7,999.62962843729263096,0.8,999.527201057590309942
182.83080370219085,withdraw,0xb95bbea82a71d8917b84ca41bf5743662c37042c,0.8,999.527201057590309942,0.7,999.526381111881728588
185.32097108512616,deposit,0xb27b245696f6c1569a505dea3e364be386d7c433,0.7,1000,0.8,999.89761279353929634
186.44312287370425,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,0.8,999.526381111881728588,0.9,999.424006928078603107
207.64165849489223,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,0.9,999.424006928078603107,1,999.321651971215933059
212.73757106286365,deposit,0x57235adc37d967f98556597af8254c4964764718,1,1000,1.1,999.897647462373867863
219.53187968750683,deposit,0x74e64195a0a1a94b36b6338ca042204ccde87d52,1.1,1000,1.2,999.897664092856391832
221.7754110908074,withdraw,0xe251a120ff1739390d1fe2103af2327b4451b963,1.2,999.897664092856391832,1.1,999.896866944663255662
230.22014503526083,deposit,0x43da23544fe5453c8580c6291f8ff12a99888f17,1.1,1000,1.2,999.89767927116124231
231.16813704818864,withdraw,0xa50bf25eb94b6275ec2e5e39b1d76663209ee50d,1.2,999.89767927116124231,1.1,999.896886772283300734
235.45654226383647,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,1.1,999.321651971215933059,1.2,999.219350506976454354
242.58287847317777,withdraw,0x89d8a6c30b56a1d102eab09ec5e85e4468e070af,1.2,999.219350506976454354,1.1,999.2185615684177102
243.09373995157543,withdraw,0x84e01abdb3670971e7e09a59c2d64a1b39c0da03,1.1,999.2185615684177102,1,999.217774022678531362
246.8988436234227,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,1,999.217774022678531362,1.1,999.115462518971284722
248.61486433444986,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,1.1,999.115462518971284722,1.2,999.013161799838382008
250.07778568528207,deposit,0x7527e29230b30b5fdca9c9e034d594af62dfbf9c,1.2,1000,1.3,999.897702182153613202
250.58845149297326,deposit,0x9b0a1259c1496b8f1bbba082757b33c313879632,1.3,1000,1.4,999.897712229157257784
257.6491371608266,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,1.4,999.013161799838382008,1.5,998.910868759431949183
263.32032388284955,withdraw,0x0a2174df4a16197cbfddfcab0996ec6226199c86,1.5,998.910868759431949183,1.4,998.910086883653391683
265.7243736935906,withdraw,0x09ca7ca6ee577d65c83a5a22973e2bf2f610d4c2,1.4,998.910086883653391683,1.3,998.909305620022191433
267.339658050907,deposit,0x2ee41326556296ef85bacef6773988f9106ff7a8,1.3,1000,1.4,999.897719796482239338
278.8419711152232,withdraw,0x24432c25044623484b2c201247d456a990d5dc42,1.4,999.897719796482239338,1.3,999.896939522362941588
288.0132023099744,deposit,0x64bd6fe333a3bfb75f482d98909e025c5de53155,1.3,1000,1.4,999.897722397953387796
290.5864408131684,deposit,0x154d556e3244edc7d50ce80ab9eb2596f549c030,1.4,1000,1.5,999.897730928926479936
292.2660100422826,withdraw,0xb6a769c6cb3996a956a4daed4222a1a2eb854cb1,1.5,999.897730928926479936,1.4,999.896951670276740512
299.00208941580803,withdraw,0x790a08f64f06e75d9d953153e3d628fef49b51c2,1.4,999.896951670276740512,1.3,999.896172786301612628
310.35379097030665,deposit,0x4e29c04b34c05c564d37a36bd726314bc0f953a5,1.3,1000,1.4,999.897718384108136245
312.4936783098547,deposit,0xaa138d7b629a42623f070ed34abbaa08f0feb286,1.4,1000,1.5,999.897726557578421372
313.00406103921995,withdraw,0x01b0021415d1a58983d780272b28953689d9d576,1.5,999.897726557578421372,1.4,999.896948288703392122
313.45911689248925,withdraw,0x858c94a49e1076e85a372ce424e5c3275e7e05b6,1.4,999.896948288703392122,1.3,999.896170130358633692
324.4169337753683,deposit,0x4902e3a344da6881b3bc7e994548fbfa63f1eb7c,1.3,1000,1.4,999.89772803986138248
333.87255406908673,deposit,0xabf2df729e249a6ef17326503a8d828dd3971675,1.4,1000,1.5,999.897735899667995144
335.34589428280793,deposit,0xc211e6a4febd5cccb50099149e061ae9d088165c,1.5,1000,1.6,999.897728798125444464
350.34388766629706,withdraw,0xa5102bc418be1d4f7fd4e87dbd132b5e09f97138,1.6,999.897728798125444464,1.5,999.896951155139034296
360.6487523842215,deposit,0x6ba2dccbaf527178f420ca51db3983a8bd180186,1.5,1000,1.6,999.897779653099253469
363.57624220981734,deposit,0x9c1af6a69b422693fbe75b179ce0b18967ac7c92,1.6,1000,1.7,999.897779905622944395
365.22943446210877,deposit,0x686ddffd414aa82361705c8e3dbd8b61886b285e,1.7,1000,1.8,999.897787584896217208
367.78523579583634,withdraw,0x3dfcadca8253f4b9dec68019e6d79286cf819bea,1.8,999.897787584896217208,1.7,999.897010204922856206
370.19799969868205,deposit,0xdd2905e82e9cd2793a2fdf0e99c27125b98b6e8f,1.7,1000,1.8,999.897757638506878324
387.82637090525486,withdraw,0x294b1b934e0d076c28a29be18f1021c504f71496,1.8,999.897757638506878324,1.7,999.896980418924593574
396.62724068970897,withdraw,0x3378d64a2f73d1358955d31003aa5e36b6d286fd,1.7,999.896980418924593574,1.6,999.89620318149922631
397.3994677805441,withdraw,0x302738cc66fddc869583bdedba3218f1968971b7,1.6,999.89620318149922631,1.5,999.89542607112431324
415.37017407484615,withdraw,0x30981b7254e2661de0f208f954b2bcc83aa226f1,1.5,999.89542607112431324,1.4,999.89464893321596329
423.9600957369715,withdraw,0x811810ff0b95e9f49afcb78a3aa6fa7c830cb951,1.4,999.89464893321596329,1.3,999.893871793809958722
443.90843430656923,withdraw,0x8aa8c08ffe5b367ff70768c52290b2a273c18000,1.3,999.893871793809958722,1.2,999.893094709432227844
448.13809430412584,deposit,0xc4b72e72dcd65053fd0874683bd07c68c44706f5,1.2,1000,1.3,999.897765794886346438
451.4845035614963,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,1.3,998.909305620022191433,1.4,998.807071563131721951
452.0822728487465,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,1.4,998.807071563131721951,1.5,998.704845006866849339
471.44071508135704,deposit,0xa31c6352ab0a5098b767a8fc4b2d4013e6c4aa95,1.5,1000,1.6,999.897766066503804835
475.1790353868209,deposit,0x51c9cd34c72e538c5875ed5112c2c8806ba0c23f,1.6,998.704845006866849339,1.7,998.602618593348151187
483.43335277028996,deposit,0x757e4d685e3d27dc6eda03dad3b193b11ae8a76d,1.7,1000,1.8,999.89777368364805807
487.9231105543855,deposit,0xa3f9d8bf43e5e622a2ebc6b4ac712fad997a30cf,1.8,1000,1.9,999.897781195241930903
491.69831038844677,withdraw,0xbcc7f21c53bc03045a0a42af44a7600ac8017087,1.9,999.897781195241930903,1.8,999.897004284659743789
507.44423845421306,deposit,0x9e117712e07388caf51f7f4617d2777703eb8071,1.8,1000,1.9,999.897766277021978786
