time,type,address,beforeTCBalance,beforeUserBalance,afterTCBalance,afterUserBalance
23.93593311593181,deposit,0xcb82c69dba6c617c10bce70ce174b761521bddce,0,1000,0.1,999.89721240980447989
24.042579740539004,deposit,0xee7c26508aeb33e89b28c8a41d5adf1f78bf3bee,0.1,1000,0.2,999.897324353319048224
27.86260750152977,withdraw,0xef445ceda2647da19d6b5db2afc1c80bb82e3e6e,0.2,999.897324353319048224,0.1,999.896429976301876242
39.97546212663389,deposit,0x2280f130e79a45ebfac9e3f21b41e1248a540515,0.1,1000,0.2,999.897412678674789216
40.29801698883587,deposit,0xb2e1b59ab6efca5e1a345e8508b8428b67c3de38,0.2,1000,0.3,999.897456584430218335
49.88865496700696,deposit,0xd03dfa2bd8832000e0fe84659db2c372cfe47d6a,0.3,1000,0.4,999.897479708143513024
61.88544963954746,deposit,0x5734aa66499693fdf8934f9670df71bb14a438e3,0.4,1000,0.5,999.897515589546277726
73.07732274054585,deposit,0xe910009598d8befd200827804c5ee406ab7339fb,0.5,1000,0.6,999.897540047567147634
101.16088053132793,deposit,0x551b4b1f2fcfb41f597653e72bfaec1514b2ec3a,0.6,1000,0.7,999.89756958565206024
106.92965030233493,deposit,0x8f0c20a3ac62ab4e252e1b3f58fde90dfe63f46e,0.7,1000,0.8,999.897572620280319708
115.26039041337847,deposit,0xd0fc8e9898ef6ed2dac2d956cde5789d07ca4eaf,0.8,1000,0.9,999.897597365981271633
116.39321402912934,withdraw,0xe595ee546da77d29fc0f220a39321ccd68bb360a,0.9,999.897597365981271633,0.8,999.896782501678306765
116.54956212414797,deposit,0xfad5e51a51d66d79f58cb0aeedc9814ba60052f1,0.8,1000,0.9,999.897625816196874519
116.81322889156462,deposit,0x1f3d0ca721eacb71da5c0eb1e6ebbba92bef46d6,0.9,999.83487646,1,999.732521503137329952
137.23472435779212,withdraw,0xa5c9491d2d6ec263a8025387a4116c7a3a371a65,1,999.732521503137329952,0.9,999.731718649529907958
142.7419441156992,deposit,0x75b4c94ab6954838fe63f369ea367430b5b47a14,0.9,1000,1,999.897656769857070916
144.40826976641188,deposit,0x043abc6164f468835813eca1fa459396c8fcf516,1,1000,1.1,999.897672311307660852
149.38841338315984,withdraw,0xdddb70a468f653cd923db8979b22fd052c71047a,1.1,999.897672311307660852,1,999.896877668104375642
153.18002875821452,withdraw,0x241ec79395ca1a4c97d97a2e6b804c9af16397fd,1,999.896877668104375642,0.9,999.896085226841044892
159.1189062028693,withdraw,0x0ea49a9eaabc4edae761b2c25504ca34c86c18f2,0.9,999.896085226841044892,0.8,999.895294660522883872
177.4492520128794,deposit,0xc25391327a05e8045b7bdaabeec96860851b0cd4,0.8,1000,0.9,999.897696030971088788
177.9911293025831,withdraw,0x9f98e079b2efd5e5673daa9c82c19ac572c99271,0.9,999.897696030971088788,0.8,999.896908605709791842
180.47520463658805,withdraw,0xa17e4d34a99eb1caa426ee1692fb9707ec38fe45,0.8,999.896908605709791842,0.7,999.896122414866518234
182.60291727125238,deposit,0x83f040d3ddf7f6bff77776055a8d169a80f799fb,0.7,1000,0.8,999.897714806321537116
192.57433056291404,deposit,0x1f3d0ca721eacb71da5c0eb1e6ebbba92bef46d6,0.8,999.731718649529907958,0.9,999.629413455678892398
196.35071469081473,deposit,0x6b6d7001daa4ece9131977daecb61cbddb08a06a,0.9,1000,1,999.89770483178702871
196.6467761724062,withdraw,0x26f6c29eafff93b521bd70d2de1d69fcacd6e33e,1,999.89770483178702871,0.9,999.896922415020875792
198.57747050464627,withdraw,0xc9811a296d98b80d96e0f978b5eba44edd558529,0.9,999.896922415020875792,0.8,999.896140623590433792
199.8885463408409,withdraw,0xcfd3b5661144538af1c6ecc3f03ea4fbe6374d44,0.8,999.896140623590433792,0.7,999.895359403815444792
201.32364701039143,deposit,0x98f0e3c61ce78ac7b1e7ed6f650520534e4a8d55,0.7,1000,0.8,999.897712401923338706
203.15722655596795,withdraw,0x5ac6f246501ff0f44b8063fd5d7baa05930ba195,0.8,999.897712401923338706,0.7,999.896932185041394206
207.76042056478087,deposit,0xfcc20d850c0e03780da7d92828555ed66550fa65,0.7,1000,0.8,999.89772241416360348
230.01441414235438,withdraw,0x7d03c65ed7a43b18513a694eb381ea2fa2c4f49c,0.8,999.89772241416360348,0.7,999.896942890580582926
231.14816668100545,withdraw,0x5c9d82614ffc58c1f82e13a2efc72ba0c967d289,0.7,999.896942890580582926,0.6,999.896163713954180368
237.25281575648785,deposit,0x96ac84136328d439c9de10b33e7cc206842fa520,0.6,1000,0.7,999.897717751186452909
242.52273454734683,deposit,0x288850fa8fbeccd71a01ba408849d9310a7277c6,0.7,1000,0.8,999.89772593647207279
250.97070872732107,deposit,0xcd263fe673c07c36cdf49ddd1a15737d904c295f,0.8,1000,0.9,999.897726574994398692
255.5349733574432,deposit,0x851d2c494a3aefe11a3cc05304698a7e63d4119b,0.9,1000,1,999.897734603271336129
260.58045932932964,deposit,0x44683d000601261b0111f23bd2558e035cded1ea,1,1000,1.1,999.897720113602584448
263.283211603208,deposit,0x4b691cd0b8b278e83a81dc9b90dc7e5aabbd6d81,1.1,1000,1.2,999.897727992438955948
264.730776564512,withdraw,0xc0149ac873a1ce661d535f2a1bd62cc769707b51,1.2,999.897727992438955948,1.1,999.896950145299314452
271.0711323822336,withdraw,0xf546949d709dbc47d2cc6b9bda52b2caf5fb5ef9,1.1,999.896950145299314452,1,999.8961724134871803
272.98419815220075,withdraw,0x6850fcb40231b8ec069c651923b63e495649bf4f,1,999.8961724134871803,0.9,999.895394752857238412
273.1234839172905,deposit,0x1ce7ffc0d6cab61dbdf418a37f8bef78340bc119,0.9,1000,1,999.89772931538481465
276.28882184879683,deposit,0x6e9537430d78a36695b812f5c5c699057eab3839,1,1000,1.1,999.897737021685539665
285.24796599450303,withdraw,0xa199500015d96280f199545434c24824727a7191,1.1,999.897737021685539665,1,999.896959680738369525
318.8060823616088,deposit,0xd4ca9a489adf0b5d4a94835cc078211c8c73e300,1,1000,1.1,999.89772996889544736
321.7131060998463,deposit,0x5a7c6c09904976cf5d4217f5823ad93b4ddbf911,1.1,1000,1.2,999.897780405523090771
328.7447233252439,deposit,0xecf54de86a235b884f6d4234ea8f9a407767268e,1.2,1000,1.3,999.89778056954754108
340.13487999986125,withdraw,0xd76b1c9ca305947fc47e500c207e74ce7cfc970a,1.3,999.89778056954754108,1.2,999.89700336543600846
347.6281097889332,deposit,0x78833da35c893b40b2acc6945598a995e1801a09,1.2,1000,1.3,999.897788272963805912
361.8437130228774,deposit,0x1713e19a53fa925401a3a247264d55d67578bc0e,1.3,1000,1.4,999.897758096817023474
369.5573758694211,deposit,0xcb4a7415b9a3c37e842b01109f5a9e855e909199,1.4,1000,1.5,999.897765659815800268
381.0427881136874,deposit,0xcee3f8f56206988b94e2d1b704e780af366ddbfd,1.5,1000,1.6,999.897765793915494825
