time,type,address,beforeTCBalance,beforeUserBalance,afterTCBalance,afterUserBalance
0,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,0,999.83487598,0.1,999.732088389703627654
0.006666666666666667,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,0.1,999.732088389703627654,0.2,999.629412742934958374
0.013333333333333334,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,0.2,999.629412742934958374,0.3,999.526783108308822664
0.02,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,0.3,999.526783108308822664,0.4,999.424202498619743309
0.02666666666666667,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,0.4,999.424202498619743309,0.5,999.321649306220304309
0.03333333333333333,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,0.5,999.321649306220304309,0.6,999.219135922939484128
0.04,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,0.6,999.219135922939484128,0.7,999.116650400138072241
0.04666666666666667,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,0.7,999.116650400138072241,0.8,999.014197524272672561
0.05333333333333334,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,0.8,999.014197524272672561,0.9,998.911750161302298605
0.06,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,0.9,998.911750161302298605,1,998.809329915909198352
0.06666666666666667,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,1,998.809329915909198352,1.1,998.706926632570897227
0.07333333333333333,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,1.1,998.706926632570897227,1.2,998.604546049357484823
0.08,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,1.2,998.604546049357484823,1.3,998.502170820913049378
0.08666666666666667,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,1.3,998.502170820913049378,1.4,998.39981495294183293
0.09333333333333334,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,1.4,998.39981495294183293,1.5,998.297469351295988824
0.1,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,1.5,998.297469351295988824,1.6,998.195140456367518294
0.10666666666666667,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,1.6,998.195140456367518294,1.7,998.092796309446159434
0.11333333333333333,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,1.7,998.092796309446159434,1.8,997.990466873357522238
0.12,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,1.8,997.990466873357522238,1.9,997.888143710977510286
0.12666666666666668,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,1.9,997.888143710977510286,2,997.785833644867682758
0.13333333333333333,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,2,997.785833644867682758,2.1,997.683520863149721183
0.14,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,2.1,997.683520863149721183,2.2,997.581219936608856153
0.14666666666666667,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,2.2,997.581219936608856153,2.3,997.478922830512212509
0.15333333333333332,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,2.3,997.478922830512212509,2.4,997.376636602654686292
0.16,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,2.4,997.376636602654686292,2.5,997.274338180288265155
0.16666666666666666,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,2.5,997.274338180288265155,2.6,997.172049923567256171
0.17333333333333334,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,2.6,997.172049923567256171,2.7,997.069763980004926991
0.18,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,2.7,997.069763980004926991,2.8,996.967487579125720421
0.18666666666666668,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,2.8,996.967487579125720421,2.9,996.865205485944456837
0.19333333333333333,deposit,0x6ed504b3b8a199efe29dfec41cafcb09148e33f0,2.9,996.865205485944456837,3,996.762975451618521519
