time,type,address,beforeTCBalance,beforeUserBalance,afterTCBalance,afterUserBalance
0,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,0,999.83487598,0.1,999.73208842552551091
0.0011111111111111111,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,0.1,999.73208842552551091,0.2,999.629412778801614106
0.0022222222222222222,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,0.2,999.629412778801614106,0.3,999.52678314421476741
0.0033333333333333335,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,0.3,999.52678314421476741,0.4,999.424202534560294845
0.0044444444444444444,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,0.4,999.424202534560294845,0.5,999.321649308658320893
0.005555555555555556,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,0.5,999.321649308658320893,0.6,999.219135925377500712
0.006666666666666667,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,0.6,999.219135925377500712,0.7,999.116650402576088825
0.0077777777777777776,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,0.7,999.116650402576088825,0.8,999.014197494281255725
0.008888888888888889,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,0.8,999.014197494281255725,0.9,998.911750131292608849
0.01,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,0.9,998.911750131292608849,1,998.809329885884027495
0.011111111111111112,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,1,998.809329885884027495,1.1,998.706926570861822065
0.012222222222222223,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,1.1,998.706926570861822065,1.2,998.604546019097135117
0.013333333333333334,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,1.2,998.604546019097135117,1.3,998.50217079064177246
0.014444444444444444,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,1.3,998.50217079064177246,1.4,998.399814922660572324
0.015555555555555555,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,1.4,998.399814922660572324,1.5,998.29746932100655998
0.016666666666666666,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,1.5,998.29746932100655998,1.6,998.195140426070852738
0.017777777777777778,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,1.6,998.195140426070852738,1.7,998.092796279143098538
0.01888888888888889,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,1.7,998.092796279143098538,1.8,997.99046684304899758
0.02,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,1.8,997.99046684304899758,1.9,997.888143680664432623
0.021111111111111112,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,1.9,997.888143680664432623,2,997.785833614550974663
0.022222222222222223,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,2,997.785833614550974663,2.1,997.683520832829370788
0.023333333333333334,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,2.1,997.683520832829370788,2.2,997.581219906285783012
0.024444444444444446,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,2.2,997.581219906285783012,2.3,997.4789228001864167
0.025555555555555557,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,2.3,997.4789228001864167,2.4,997.376636572327081357
0.02666666666666667,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,2.4,997.376636572327081357,2.5,997.274338149958839122
0.027777777777777776,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,2.5,997.274338149958839122,2.6,997.172049862979541894
0.028888888888888888,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,2.6,997.172049862979541894,2.7,997.069763919413582594
0.03,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,2.7,997.069763919413582594,2.8,996.967487518530757876
0.03111111111111111,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,2.8,996.967487518530757876,2.9,996.86520542534677178
0.03222222222222222,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,2.9,996.86520542534677178,3,996.762975391018174229
0.03333333333333333,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,3,996.762975391018174229,3.1,996.660746775246242464
0.034444444444444444,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,3.1,996.660746775246242464,3.2,996.558526866268957472
0.035555555555555556,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,3.2,996.558526866268957472,3.3,996.456277674902582106
0.03666666666666667,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,3.3,996.456277674902582106,3.4,996.35403689810336956
0.03777777777777778,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,3.4,996.35403689810336956,3.5,996.251797012219732785
0.03888888888888889,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,3.5,996.251797012219732785,3.6,996.149565355805581927
0.04,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,3.6,996.149565355805581927,3.7,996.047326906836903191
0.04111111111111111,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,3.7,996.047326906836903191,3.8,995.945096552066313203
0.042222222222222223,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,3.8,995.945096552066313203,3.9,995.842866731452928743
0.043333333333333335,deposit,0xfdb18bd4d6622c04889c12c3058c7af7c61c6010,3.9,995.842866731452928743,4,995.740644844856892266
